usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type
11770,329,2022-03-23 00:00:00,3.69,2,5G
11771,328,2023-08-22 00:00:00,2.71,12,4G
11772,116,2022-01-02 00:00:00,1.32,161,4G
11773,429,2022-07-23 00:00:00,5.64,263,5G
11774,337,2023-10-24 00:00:00,0.44,82,4G
11775,337,2024-03-15 00:00:00,13.52,264,4G
11776,369,2023-02-08 00:00:00,0.32,218,4G
11777,225,2022-04-13 00:00:00,0.04,145,5G
11778,352,2023-06-20 00:00:00,5.52,297,4G
11779,328,2023-01-03 00:00:00,0.7,296,4G
11780,147,2022-07-31 00:00:00,3.27,160,5G
11781,63,2023-07-31 00:00:00,4.17,228,5G
11782,294,2022-07-28 00:00:00,4.9,233,4G
11783,323,2024-02-02 00:00:00,11.95,88,5G
11784,443,2024-06-15 00:00:00,0.87,214,5G
11785,325,2022-04-27 00:00:00,3.1,96,4G
11786,13,2023-09-20 00:00:00,0.31,212,5G
11787,431,2024-01-19 00:00:00,1.31,99,4G
11788,494,2023-04-23 00:00:00,4.71,144,4G
11789,189,2022-04-15 00:00:00,1.15,9,4G
11790,287,2023-05-10 00:00:00,2.24,43,4G
11791,208,2024-02-10 00:00:00,1.75,250,4G
11792,114,2022-02-15 00:00:00,2.6,226,5G
11793,480,2024-04-02 00:00:00,9.02,248,4G
11794,22,2022-11-27 00:00:00,0.14,168,4G
11795,349,2022-08-04 00:00:00,2.13,129,4G
11796,214,2023-05-07 00:00:00,4.97,18,5G
11797,171,2024-03-23 00:00:00,1.64,234,4G
11798,323,2024-04-24 00:00:00,0.2,0,4G
11799,54,2023-03-25 00:00:00,2.06,129,4G
11800,394,2023-06-20 00:00:00,1.01,26,5G
11801,298,2023-05-26 00:00:00,0.42,1,4G
11802,320,2023-04-03 00:00:00,4.73,249,5G
11803,126,2023-07-01 00:00:00,1.84,221,4G
11804,277,2023-06-20 00:00:00,6.77,137,4G
11805,464,2023-06-24 00:00:00,4.1,274,4G
11806,204,2023-04-29 00:00:00,2.95,140,5G
11807,194,2022-01-16 00:00:00,0.01,255,4G
11808,169,2023-07-25 00:00:00,1.4,94,4G
11809,152,2022-08-31 00:00:00,0.55,172,4G
11810,35,2022-07-26 00:00:00,6.04,56,4G
11811,184,2022-09-28 00:00:00,0.48,101,4G
11812,286,2024-01-31 00:00:00,0.84,168,5G
11813,57,2024-02-18 00:00:00,1.82,69,4G
11814,222,2023-12-06 00:00:00,0.76,48,4G
11815,303,2024-04-26 00:00:00,0.59,4,4G
11816,163,2023-12-31 00:00:00,2.29,201,4G
11817,19,2022-04-25 00:00:00,0.23,201,4G
11818,370,2023-08-03 00:00:00,0.15,178,4G
11819,264,2022-10-26 00:00:00,1.16,56,5G
11820,282,2024-04-16 00:00:00,3.19,185,4G
11821,113,2023-04-28 00:00:00,2.02,91,5G
11822,488,2023-02-01 00:00:00,1.37,291,4G
11823,327,2023-01-29 00:00:00,2.09,226,4G
11824,30,2022-03-16 00:00:00,1.14,111,5G
11825,135,2023-04-27 00:00:00,6.88,147,5G
11826,67,2022-04-13 00:00:00,0.14,268,4G
11827,65,2022-10-24 00:00:00,2.8,202,4G
11828,292,2022-06-27 00:00:00,5.55,55,4G
11829,25,2022-08-03 00:00:00,4.07,184,4G
11830,37,2022-11-11 00:00:00,0.51,53,4G
11831,1,2022-02-08 00:00:00,0.88,36,5G
11832,399,2022-09-16 00:00:00,3.16,210,4G
11833,37,2023-12-17 00:00:00,0.22,292,4G
11834,141,2022-01-07 00:00:00,4.18,269,4G
11835,232,2022-02-18 00:00:00,3.17,219,4G
11836,136,2023-06-22 00:00:00,3.27,227,4G
11837,389,2022-06-10 00:00:00,0.26,210,4G
11838,188,2024-05-18 00:00:00,3.16,297,5G
11839,128,2022-06-25 00:00:00,2.85,0,4G
11840,201,2023-08-14 00:00:00,4.44,22,5G
11841,127,2022-01-02 00:00:00,0.11,283,4G
11842,257,2024-06-13 00:00:00,0.06,187,5G
11843,164,2023-03-31 00:00:00,1.17,17,5G
11844,35,2023-10-06 00:00:00,0.4,48,5G
11845,194,2022-10-03 00:00:00,2.04,46,5G
11846,191,2023-05-13 00:00:00,6.23,114,4G
11847,104,2023-09-21 00:00:00,1.24,38,5G
11848,23,2023-11-07 00:00:00,4.66,216,5G
11849,265,2024-03-10 00:00:00,0,209,4G
11850,290,2022-01-28 00:00:00,0.46,261,4G
11851,430,2022-11-29 00:00:00,0.08,210,4G
11852,462,2022-01-01 00:00:00,0.99,52,4G
11853,384,2022-07-07 00:00:00,5.97,280,4G
11854,260,2022-02-25 00:00:00,0.25,132,4G
11855,414,2023-07-01 00:00:00,2.33,263,4G
11856,479,2022-04-22 00:00:00,1.5,294,5G
11857,358,2024-03-08 00:00:00,6.97,110,4G
11858,75,2022-11-06 00:00:00,0.33,42,5G
11859,355,2022-02-05 00:00:00,0.6,237,4G
11860,72,2023-03-15 00:00:00,0.07,246,4G
11861,259,2023-12-30 00:00:00,1.42,3,4G
11862,398,2023-08-15 00:00:00,0.81,172,4G
11863,188,2024-04-05 00:00:00,5.1,192,4G
11864,461,2023-08-18 00:00:00,2.32,2,4G
11865,173,2023-07-31 00:00:00,2.38,277,4G
11866,480,2022-11-21 00:00:00,1.9,55,4G
11867,290,2023-10-02 00:00:00,0.24,273,4G
11868,45,2022-11-03 00:00:00,1.47,175,4G
11869,61,2023-06-18 00:00:00,19.03,115,4G
11870,83,2023-12-29 00:00:00,4.51,83,4G
11871,123,2023-09-11 00:00:00,5.6,158,4G
11872,358,2022-04-19 00:00:00,4.33,285,4G
11873,16,2023-01-07 00:00:00,0.27,79,4G
11874,66,2022-12-23 00:00:00,0.65,65,4G
11875,424,2022-06-30 00:00:00,0.01,208,4G
11876,145,2022-12-22 00:00:00,0.9,9,4G
11877,375,2023-11-07 00:00:00,0.29,198,4G
11878,162,2022-03-09 00:00:00,1.6,58,4G
11879,234,2022-10-19 00:00:00,2.83,233,4G
11880,380,2023-11-23 00:00:00,5.19,243,5G
11881,144,2022-06-30 00:00:00,3.46,53,5G
11882,358,2023-04-11 00:00:00,6.98,8,4G
11883,188,2023-03-10 00:00:00,0.14,100,5G
11884,322,2023-04-09 00:00:00,0.03,294,4G
11885,450,2023-11-12 00:00:00,2.71,202,4G
11886,474,2023-06-18 00:00:00,0.85,152,5G
11887,13,2022-03-07 00:00:00,0.73,109,5G
11888,184,2022-01-21 00:00:00,1,265,4G
11889,111,2023-09-04 00:00:00,0.79,151,4G
11890,415,2023-01-19 00:00:00,1.79,82,4G
11891,290,2024-03-22 00:00:00,1.45,133,4G
11892,295,2023-09-07 00:00:00,1.8,159,4G
11893,451,2023-07-13 00:00:00,2.79,38,4G
11894,392,2022-02-08 00:00:00,1.22,175,5G
11895,215,2022-10-12 00:00:00,0.72,12,4G
11896,462,2024-04-01 00:00:00,0.45,66,5G
11897,120,2023-08-25 00:00:00,1.07,247,4G
11898,382,2023-08-20 00:00:00,3.39,40,4G
11899,55,2024-02-24 00:00:00,3.53,183,4G
11900,27,2022-12-02 00:00:00,2.75,34,4G
11901,118,2022-07-07 00:00:00,0.67,289,4G
11902,221,2023-11-02 00:00:00,2.22,75,4G
11903,231,2022-08-31 00:00:00,2.11,69,4G
11904,53,2022-03-14 00:00:00,1.66,233,4G
11905,295,2023-04-24 00:00:00,2,10,4G
11906,321,2023-07-15 00:00:00,1.69,282,4G
11907,401,2022-04-11 00:00:00,2.08,23,4G
11908,233,2023-05-29 00:00:00,3.14,273,4G
11909,158,2024-01-26 00:00:00,0.29,26,4G
11910,437,2022-06-25 00:00:00,3.46,53,5G
11911,269,2022-08-26 00:00:00,0.37,54,4G
11912,21,2022-02-28 00:00:00,0.17,232,4G
11913,403,2024-05-14 00:00:00,9.33,276,4G
11914,53,2022-04-09 00:00:00,7.87,119,4G
11915,275,2024-05-20 00:00:00,0.16,224,4G
11916,313,2023-05-10 00:00:00,1.46,57,4G
11917,281,2023-05-29 00:00:00,0.52,254,5G
11918,214,2024-01-25 00:00:00,1.66,175,4G
11919,31,2022-10-24 00:00:00,4.43,53,4G
11920,337,2022-07-30 00:00:00,7.52,145,4G
11921,183,2022-05-03 00:00:00,2.51,258,4G
11922,23,2022-08-17 00:00:00,1.09,151,4G
11923,32,2023-08-17 00:00:00,2.31,261,5G
11924,446,2023-10-18 00:00:00,0.93,18,5G
11925,74,2023-01-23 00:00:00,6.01,170,5G
11926,10,2022-05-20 00:00:00,5.11,196,4G
11927,484,2023-06-25 00:00:00,2.04,72,5G
11928,456,2023-01-26 00:00:00,0.98,84,4G
11929,54,2022-09-27 00:00:00,0.87,283,5G
11930,52,2024-01-29 00:00:00,0.08,131,5G
11931,148,2022-01-12 00:00:00,4.23,119,4G
11932,160,2024-05-16 00:00:00,1.5,215,4G
11933,370,2023-01-24 00:00:00,0.98,135,4G
11934,14,2022-12-03 00:00:00,1.59,115,5G
11935,178,2023-05-21 00:00:00,4.27,60,4G
11936,412,2022-04-16 00:00:00,0.33,16,5G
11937,366,2022-02-01 00:00:00,4.87,33,4G
11938,500,2022-03-15 00:00:00,5.69,19,4G
11939,53,2022-06-20 00:00:00,7.33,207,4G
11940,408,2024-04-28 00:00:00,1.27,161,5G
11941,335,2022-03-10 00:00:00,0.61,298,4G
11942,22,2024-03-23 00:00:00,1.17,9,4G
11943,30,2022-12-28 00:00:00,1.01,93,4G
11944,191,2023-10-11 00:00:00,0.48,106,4G
11945,260,2023-03-09 00:00:00,2.34,104,4G
11946,205,2022-04-10 00:00:00,1.62,70,4G
11947,59,2023-10-20 00:00:00,5.02,83,5G
11948,471,2022-01-09 00:00:00,0.08,208,5G
11949,264,2023-07-28 00:00:00,2.58,258,4G
11950,466,2023-11-28 00:00:00,3.6,238,5G
11951,12,2022-01-29 00:00:00,3.56,231,5G
11952,119,2024-06-11 00:00:00,5.43,281,4G
11953,415,2022-04-24 00:00:00,3.26,205,4G
11954,462,2023-04-07 00:00:00,6.57,263,4G
11955,290,2022-05-23 00:00:00,1.01,184,4G
11956,338,2023-01-25 00:00:00,1.75,113,4G
11957,248,2023-09-24 00:00:00,0.04,78,5G
11958,354,2023-11-13 00:00:00,0.02,49,5G
11959,127,2022-06-06 00:00:00,0.69,94,4G
11960,75,2022-12-01 00:00:00,0.27,257,4G
11961,361,2024-05-10 00:00:00,0.75,61,4G
11962,204,2022-09-17 00:00:00,0.49,141,5G
11963,49,2022-03-23 00:00:00,0.07,221,4G
11964,79,2024-01-24 00:00:00,6,110,4G
11965,441,2023-03-17 00:00:00,0.02,103,4G
11966,479,2022-06-21 00:00:00,3.33,14,4G
11967,241,2022-08-19 00:00:00,0.41,269,4G
11968,349,2023-12-21 00:00:00,6.08,158,5G
11969,154,2022-03-16 00:00:00,5.58,156,4G
11970,274,2022-09-27 00:00:00,2.65,26,5G
11971,96,2024-06-17 00:00:00,2.79,84,4G
11972,214,2023-09-18 00:00:00,0.01,8,4G
11973,294,2022-03-03 00:00:00,10.48,275,4G
11974,209,2024-05-23 00:00:00,5.26,226,5G
11975,343,2022-11-16 00:00:00,5.64,185,5G
11976,88,2022-04-12 00:00:00,2.69,78,4G
11977,306,2023-03-05 00:00:00,1.06,215,5G
11978,264,2024-05-23 00:00:00,5.6,56,4G
11979,425,2023-12-23 00:00:00,0.86,143,4G
11980,390,2022-09-12 00:00:00,2.07,66,4G
11981,325,2023-06-16 00:00:00,0.26,274,5G
11982,428,2023-07-24 00:00:00,6.38,104,4G
11983,377,2022-04-22 00:00:00,0.38,187,4G
11984,320,2022-11-09 00:00:00,0.64,163,4G
11985,157,2023-04-06 00:00:00,2.04,266,4G
11986,156,2023-12-09 00:00:00,3.61,50,4G
11987,139,2024-06-05 00:00:00,2.41,125,4G
11988,121,2023-04-07 00:00:00,0.66,79,4G
11989,65,2024-05-14 00:00:00,0,182,5G
11990,107,2022-04-02 00:00:00,3.54,16,4G
11991,147,2022-02-21 00:00:00,10.53,169,4G
11992,137,2024-03-15 00:00:00,4.15,279,4G
11993,411,2023-06-04 00:00:00,1.54,213,4G
11994,162,2024-03-22 00:00:00,5.85,197,5G
11995,428,2022-04-08 00:00:00,1.32,6,4G
11996,452,2022-08-24 00:00:00,1.86,10,5G
11997,100,2023-01-09 00:00:00,1.62,11,5G
11998,338,2023-08-04 00:00:00,1.48,109,5G
11999,399,2023-07-11 00:00:00,3.73,132,4G
12000,307,2023-10-11 00:00:00,1.87,127,4G
12001,141,2022-08-22 00:00:00,0.95,147,4G
12002,83,2022-02-01 00:00:00,0.75,53,5G
12003,177,2022-10-16 00:00:00,0.1,78,4G
12004,198,2023-09-30 00:00:00,2.19,96,4G
12005,112,2023-08-02 00:00:00,0.65,248,4G
12006,56,2023-06-26 00:00:00,0.4,126,4G
12007,460,2022-04-24 00:00:00,2.65,29,5G
12008,179,2022-07-23 00:00:00,2.86,23,4G
12009,421,2022-01-29 00:00:00,3.49,200,4G
12010,401,2023-10-05 00:00:00,1.75,130,4G
12011,186,2023-04-19 00:00:00,5.61,121,4G
12012,471,2023-11-28 00:00:00,6.89,149,5G
12013,218,2022-09-10 00:00:00,4.12,13,5G
12014,413,2024-03-08 00:00:00,2.52,28,4G
12015,417,2023-01-21 00:00:00,0.91,49,4G
12016,316,2022-03-03 00:00:00,10.18,239,4G
12017,475,2023-05-30 00:00:00,0.8,282,5G
12018,217,2023-03-06 00:00:00,0.57,155,5G
12019,120,2023-08-03 00:00:00,1.46,136,5G
12020,439,2023-06-21 00:00:00,0.15,153,4G
12021,394,2023-11-22 00:00:00,9.6,80,5G
12022,175,2022-05-21 00:00:00,2.22,86,5G
12023,23,2024-01-13 00:00:00,2.04,263,4G
12024,213,2022-10-27 00:00:00,2.67,257,4G
12025,405,2023-11-06 00:00:00,1.72,184,5G
12026,235,2022-11-07 00:00:00,0.08,179,4G
12027,13,2023-04-16 00:00:00,2.37,185,4G
12028,101,2023-01-28 00:00:00,3.15,122,4G
12029,417,2023-10-04 00:00:00,1.35,95,4G
12030,24,2023-03-21 00:00:00,3.54,92,4G
12031,364,2024-01-28 00:00:00,0.64,2,4G
12032,11,2024-03-19 00:00:00,0.63,1,5G
12033,273,2022-06-21 00:00:00,0.44,147,5G
12034,452,2023-07-30 00:00:00,1.16,284,5G
12035,431,2022-01-31 00:00:00,4.69,144,4G
12036,281,2022-02-16 00:00:00,4.4,261,4G
12037,94,2022-05-10 00:00:00,1.21,61,4G
12038,201,2022-12-18 00:00:00,2.22,225,4G
12039,21,2024-04-24 00:00:00,3.19,30,4G
12040,340,2023-09-14 00:00:00,0.69,189,5G
12041,467,2023-08-04 00:00:00,0.46,267,4G
12042,211,2022-02-27 00:00:00,8.95,11,4G
12043,140,2022-04-16 00:00:00,2.4,190,4G
12044,293,2024-03-22 00:00:00,9.96,24,4G
12045,298,2022-11-26 00:00:00,1.03,90,5G
12046,401,2024-02-07 00:00:00,3.04,87,5G
12047,101,2024-04-03 00:00:00,0.63,273,4G
12048,304,2023-11-14 00:00:00,0.76,110,4G
12049,359,2023-01-18 00:00:00,1.79,79,4G
12050,28,2022-06-11 00:00:00,0.96,139,5G
12051,41,2022-10-13 00:00:00,0.46,213,4G
12052,355,2022-03-12 00:00:00,0.76,17,4G
12053,303,2024-02-06 00:00:00,0.09,53,4G
12054,496,2023-03-30 00:00:00,3.05,96,4G
12055,146,2024-06-04 00:00:00,1.69,282,4G
12056,256,2023-07-21 00:00:00,0.25,233,4G
12057,462,2024-04-14 00:00:00,0.47,239,4G
12058,227,2023-02-01 00:00:00,0.27,53,4G
12059,236,2023-05-30 00:00:00,2.37,86,5G
12060,361,2022-01-26 00:00:00,0.25,260,4G
12061,380,2022-11-09 00:00:00,3.51,235,4G
12062,455,2022-05-06 00:00:00,0.05,122,5G
12063,489,2023-02-12 00:00:00,0.72,53,5G
12064,13,2023-07-19 00:00:00,5.53,215,4G
12065,210,2022-07-17 00:00:00,3.17,196,4G
12066,229,2024-03-21 00:00:00,0.19,38,4G
12067,397,2022-07-07 00:00:00,4.3,227,5G
12068,100,2023-11-29 00:00:00,1.7,236,5G
12069,31,2024-03-27 00:00:00,4.69,131,4G
12070,386,2024-03-20 00:00:00,2.3,167,4G
12071,16,2023-12-17 00:00:00,2.86,36,4G
12072,137,2023-04-29 00:00:00,12.59,66,4G
12073,329,2023-03-26 00:00:00,0.66,110,4G
12074,166,2023-06-07 00:00:00,2.45,218,4G
12075,459,2024-05-20 00:00:00,1.54,208,4G
12076,310,2022-12-20 00:00:00,0.1,86,4G
12077,440,2023-10-20 00:00:00,0.04,178,4G
12078,470,2023-08-20 00:00:00,0.32,12,4G
12079,481,2022-04-10 00:00:00,2.62,299,4G
12080,100,2023-09-08 00:00:00,2.09,124,4G
12081,109,2023-07-12 00:00:00,2.02,232,5G
12082,343,2023-07-10 00:00:00,0.08,250,4G
12083,173,2022-10-05 00:00:00,1.58,125,5G
12084,237,2023-11-24 00:00:00,6.46,234,4G
12085,162,2023-11-30 00:00:00,1.27,137,5G
12086,393,2023-09-18 00:00:00,2.45,48,5G
12087,216,2023-05-06 00:00:00,3.78,185,4G
12088,264,2022-09-12 00:00:00,3.83,204,4G
12089,263,2023-01-16 00:00:00,1.83,77,4G
12090,292,2024-06-10 00:00:00,4.88,193,5G
12091,274,2023-06-26 00:00:00,1.24,102,4G
12092,3,2022-09-21 00:00:00,5.49,104,4G
12093,28,2023-09-02 00:00:00,0.69,286,4G
12094,326,2024-04-04 00:00:00,0.82,210,5G
12095,492,2024-05-28 00:00:00,0.14,249,4G
12096,428,2022-11-25 00:00:00,3.97,292,4G
12097,149,2022-04-25 00:00:00,1.35,200,4G
12098,28,2022-10-03 00:00:00,0.65,23,4G
12099,488,2023-05-03 00:00:00,0.66,299,4G
12100,310,2022-10-08 00:00:00,5.79,82,4G
12101,438,2022-10-02 00:00:00,4.49,296,5G
12102,65,2024-02-12 00:00:00,2.02,178,5G
12103,356,2024-04-22 00:00:00,2.39,297,5G
12104,21,2023-12-20 00:00:00,1.61,205,4G
12105,252,2024-06-14 00:00:00,1.24,39,5G
12106,235,2022-11-24 00:00:00,6.18,112,4G
12107,227,2022-07-30 00:00:00,0.34,3,4G
12108,13,2023-12-28 00:00:00,1.36,107,5G
12109,313,2023-07-06 00:00:00,1.06,113,5G
12110,49,2022-01-26 00:00:00,1.72,166,4G
12111,118,2022-01-27 00:00:00,1.53,260,5G
12112,54,2023-12-03 00:00:00,1.83,105,5G
12113,138,2022-03-24 00:00:00,0.38,223,4G
12114,53,2024-06-14 00:00:00,1.8,261,4G
12115,44,2023-11-13 00:00:00,0.69,250,5G
12116,303,2023-02-17 00:00:00,0.51,13,4G
12117,53,2022-06-16 00:00:00,0.17,197,4G
12118,74,2023-12-01 00:00:00,3.6,125,5G
12119,46,2022-06-18 00:00:00,1.39,205,4G
12120,13,2024-03-11 00:00:00,2.46,139,4G
12121,165,2022-08-17 00:00:00,3.25,61,4G
12122,102,2023-09-01 00:00:00,2.84,282,4G
12123,280,2023-01-02 00:00:00,1.59,53,5G
12124,258,2023-06-12 00:00:00,1.23,11,4G
12125,470,2024-03-01 00:00:00,1.18,135,4G
12126,337,2023-10-09 00:00:00,2.55,143,5G
12127,356,2023-06-22 00:00:00,1.71,281,5G
12128,398,2024-05-13 00:00:00,4.73,135,4G
12129,138,2023-06-08 00:00:00,5.19,220,5G
12130,163,2022-03-13 00:00:00,0.47,208,4G
12131,409,2023-10-07 00:00:00,0.37,122,4G
12132,387,2022-04-16 00:00:00,2.49,115,4G
12133,111,2024-01-02 00:00:00,0.9,156,4G
12134,102,2024-06-03 00:00:00,0.05,269,4G
12135,17,2023-11-20 00:00:00,5.49,16,4G
12136,268,2022-10-09 00:00:00,0.64,268,4G
12137,182,2022-05-13 00:00:00,6.62,218,4G
12138,372,2023-06-18 00:00:00,3.16,237,4G
12139,24,2022-09-26 00:00:00,3.6,32,4G
12140,29,2023-02-16 00:00:00,0.56,284,4G
12141,171,2023-11-04 00:00:00,0.67,36,4G
12142,409,2023-09-11 00:00:00,1.84,102,4G
12143,228,2024-03-01 00:00:00,0.47,210,4G
12144,378,2024-05-14 00:00:00,0.91,279,4G
12145,188,2024-01-17 00:00:00,0.97,141,4G
12146,346,2022-01-18 00:00:00,0.43,238,5G
12147,230,2024-01-24 00:00:00,0.57,228,5G
12148,321,2022-04-27 00:00:00,3.88,132,5G
12149,340,2024-03-08 00:00:00,0.46,124,4G
12150,119,2024-03-04 00:00:00,0.07,52,4G
12151,156,2022-05-24 00:00:00,2.48,87,4G
12152,272,2023-12-18 00:00:00,9.32,97,5G
12153,175,2023-07-05 00:00:00,1.01,94,4G
12154,465,2023-10-28 00:00:00,0.32,187,4G
12155,104,2023-11-19 00:00:00,2.11,255,4G
12156,92,2024-01-23 00:00:00,5.92,72,5G
12157,186,2023-02-26 00:00:00,3.83,281,4G
12158,460,2024-06-16 00:00:00,2.44,17,4G
12159,283,2023-01-04 00:00:00,0.95,163,5G
12160,181,2023-10-08 00:00:00,1.95,145,4G
12161,170,2023-07-12 00:00:00,0.24,252,4G
12162,187,2022-02-19 00:00:00,2.84,159,4G
12163,175,2023-11-09 00:00:00,3.23,48,4G
12164,222,2022-04-16 00:00:00,8.38,175,4G
12165,233,2022-08-04 00:00:00,0.75,64,4G
12166,162,2023-10-20 00:00:00,0.05,288,4G
12167,421,2023-03-01 00:00:00,1.97,49,5G
12168,134,2022-03-13 00:00:00,3.07,3,4G
12169,391,2024-04-21 00:00:00,3.91,118,4G
12170,480,2024-02-24 00:00:00,0.54,163,4G
12171,224,2024-01-29 00:00:00,0.76,222,5G
12172,153,2023-03-22 00:00:00,1.8,155,4G
12173,33,2022-07-05 00:00:00,1,261,4G
12174,55,2022-03-11 00:00:00,4.92,172,4G
12175,442,2022-05-30 00:00:00,1.6,22,4G
12176,7,2022-09-03 00:00:00,4.02,60,4G
12177,244,2024-02-13 00:00:00,2.17,133,5G
12178,313,2023-06-22 00:00:00,3.71,23,4G
12179,126,2023-10-14 00:00:00,1.01,292,5G
12180,12,2022-04-09 00:00:00,4.45,44,4G
12181,16,2022-10-05 00:00:00,0.8,178,5G
12182,208,2023-07-17 00:00:00,1.97,62,4G
12183,43,2023-10-25 00:00:00,0.6,28,4G
12184,373,2023-03-31 00:00:00,1.61,95,4G
12185,484,2022-04-14 00:00:00,0.96,265,4G
12186,461,2023-08-24 00:00:00,0.78,290,5G
12187,135,2023-10-15 00:00:00,8.53,54,4G
12188,228,2023-12-26 00:00:00,0.44,152,4G
12189,111,2022-08-21 00:00:00,3.87,218,4G
12190,307,2023-01-29 00:00:00,10.36,172,5G
12191,457,2023-05-16 00:00:00,0.05,95,4G
12192,160,2023-11-26 00:00:00,3,122,5G
12193,331,2022-09-08 00:00:00,0.73,11,5G
12194,264,2023-06-05 00:00:00,0.1,3,5G
12195,225,2022-03-20 00:00:00,1.29,66,4G
12196,471,2022-02-21 00:00:00,6.84,144,4G
12197,217,2024-06-16 00:00:00,0.03,64,4G
12198,456,2024-02-20 00:00:00,2.22,81,5G
12199,45,2022-08-14 00:00:00,1.74,104,5G
12200,214,2022-02-20 00:00:00,5.17,180,4G
12201,59,2022-07-05 00:00:00,0.22,104,5G
12202,132,2022-02-03 00:00:00,2.86,225,4G
12203,104,2024-03-13 00:00:00,2.85,27,4G
12204,195,2024-01-12 00:00:00,2.76,15,4G
12205,413,2022-05-11 00:00:00,7.13,276,5G
12206,489,2023-09-24 00:00:00,4.33,297,5G
12207,157,2023-03-19 00:00:00,0.11,53,5G
12208,98,2024-04-17 00:00:00,1.59,287,5G
12209,226,2024-01-29 00:00:00,1.27,113,4G
12210,412,2023-03-08 00:00:00,0.93,37,5G
12211,205,2023-12-05 00:00:00,1.5,229,4G
12212,79,2023-05-12 00:00:00,1.21,165,5G
12213,124,2023-02-07 00:00:00,1.42,181,5G
12214,471,2022-11-19 00:00:00,9.69,204,4G
12215,428,2022-07-29 00:00:00,0.23,244,4G
12216,218,2023-09-07 00:00:00,6.39,120,4G
12217,4,2022-11-25 00:00:00,1.64,258,5G
12218,90,2023-01-07 00:00:00,2.44,209,4G
12219,104,2023-04-05 00:00:00,4.43,295,4G
12220,393,2022-05-13 00:00:00,1.12,193,5G
12221,119,2024-04-14 00:00:00,1.41,67,4G
12222,133,2023-10-13 00:00:00,1.32,113,4G
12223,312,2022-05-01 00:00:00,1.17,219,4G
12224,96,2023-08-29 00:00:00,6.49,219,4G
12225,468,2023-03-28 00:00:00,4.41,217,5G
12226,434,2022-05-09 00:00:00,0.29,236,4G
12227,331,2022-04-01 00:00:00,0.29,297,4G
12228,143,2023-08-27 00:00:00,1.4,93,4G
12229,288,2023-07-29 00:00:00,0.26,252,4G
12230,28,2022-01-29 00:00:00,2.41,214,5G
12231,278,2023-12-23 00:00:00,0.39,257,5G
12232,233,2023-06-08 00:00:00,1.85,239,4G
12233,17,2022-11-29 00:00:00,0.02,213,4G
12234,59,2022-10-24 00:00:00,0.95,97,4G
12235,90,2022-05-10 00:00:00,2.83,15,4G
12236,492,2022-10-20 00:00:00,1.65,153,4G
12237,199,2022-06-22 00:00:00,9.57,15,5G
12238,362,2023-12-21 00:00:00,5.18,197,4G
12239,441,2022-01-24 00:00:00,1.11,107,4G
12240,26,2022-04-09 00:00:00,0.12,22,4G
12241,25,2023-02-10 00:00:00,4.67,41,4G
12242,394,2022-12-22 00:00:00,6.05,36,5G
12243,301,2022-05-19 00:00:00,4.3,164,4G
12244,339,2023-05-18 00:00:00,0.34,115,4G
12245,267,2024-04-05 00:00:00,15.43,149,4G
12246,461,2022-06-23 00:00:00,0.75,5,5G
12247,181,2022-01-29 00:00:00,3.22,31,4G
12248,456,2023-05-11 00:00:00,5.97,144,5G
12249,360,2023-10-17 00:00:00,0.67,293,4G
12250,68,2024-04-07 00:00:00,5.97,292,5G
12251,495,2022-12-17 00:00:00,0.93,176,5G
12252,351,2023-07-08 00:00:00,9.37,176,4G
12253,412,2022-10-26 00:00:00,0.83,60,5G
12254,459,2023-12-21 00:00:00,7.67,76,4G
12255,491,2024-04-21 00:00:00,0.14,85,4G
12256,321,2022-07-11 00:00:00,3.09,190,4G
12257,49,2023-11-03 00:00:00,1.9,6,4G
12258,175,2022-03-05 00:00:00,1.62,84,4G
12259,52,2024-01-25 00:00:00,0.63,261,5G
12260,102,2024-02-09 00:00:00,3.06,258,5G
12261,216,2023-10-26 00:00:00,0.53,46,4G
12262,438,2022-08-03 00:00:00,2.01,93,5G
12263,188,2024-04-13 00:00:00,0.73,223,4G
12264,57,2022-06-15 00:00:00,7.79,278,4G
12265,47,2023-06-27 00:00:00,0.07,2,5G
12266,159,2024-06-01 00:00:00,0.56,128,4G
12267,489,2022-08-20 00:00:00,0.69,248,4G
12268,174,2024-03-04 00:00:00,1.34,228,5G
12269,242,2023-06-25 00:00:00,0.66,130,4G
12270,282,2022-07-14 00:00:00,1.69,227,4G
12271,241,2023-05-21 00:00:00,5.15,176,4G
12272,370,2022-11-30 00:00:00,3.11,30,4G
12273,5,2024-02-07 00:00:00,2.17,65,5G
12274,84,2024-03-03 00:00:00,0.23,205,4G
12275,308,2022-10-31 00:00:00,2.96,100,4G
12276,361,2024-04-12 00:00:00,0.46,30,4G
12277,459,2023-03-13 00:00:00,3.86,190,4G
12278,248,2022-11-19 00:00:00,0.72,65,4G
12279,54,2023-05-17 00:00:00,1.35,234,4G
12280,161,2024-05-07 00:00:00,1.08,277,4G
12281,434,2023-01-28 00:00:00,4.89,201,4G
12282,422,2024-03-16 00:00:00,0.34,224,4G
12283,411,2023-08-22 00:00:00,2.08,82,5G
12284,226,2022-05-29 00:00:00,0.38,45,5G
12285,15,2024-01-31 00:00:00,3.05,88,5G
12286,224,2024-04-12 00:00:00,5.89,185,4G
