issue_id,customer_id,issue_date,issue_type,resolution_time_hrs,resolved
22342,273,2024-05-03 00:00:00,Slow Internet,10,Yes
22343,411,2024-05-12 00:00:00,Call Drop,66,Yes
22344,380,2022-05-18 00:00:00,Slow Internet,56,Yes
22345,95,2024-02-17 00:00:00,Slow Internet,71,No
22346,155,2023-10-12 00:00:00,No Signal,66,Yes
22347,206,2022-10-19 00:00:00,No Signal,45,Yes
22348,115,2022-07-29 00:00:00,Call Drop,68,Yes
22349,379,2023-11-15 00:00:00,No Signal,64,Yes
22350,87,2023-11-28 00:00:00,Call Drop,16,Yes
22351,312,2024-03-21 00:00:00,No Signal,10,Yes
22352,197,2024-01-22 00:00:00,No Signal,21,Yes
22353,350,2022-07-30 00:00:00,Call Drop,12,Yes
22354,98,2024-05-24 00:00:00,Slow Internet,13,Yes
22355,431,2023-10-25 00:00:00,Call Drop,10,No
22356,19,2023-01-23 00:00:00,Call Drop,13,Yes
22357,313,2023-01-31 00:00:00,Call Drop,34,Yes
22358,415,2022-05-04 00:00:00,No Signal,59,Yes
22359,16,2023-07-15 00:00:00,No Signal,49,Yes
22360,45,2022-05-04 00:00:00,No Signal,6,Yes
22361,155,2022-03-09 00:00:00,Call Drop,12,Yes
22362,445,2023-04-20 00:00:00,Slow Internet,29,Yes
22363,410,2022-12-24 00:00:00,Slow Internet,26,Yes
22364,231,2024-01-13 00:00:00,Call Drop,68,Yes
22365,157,2023-04-01 00:00:00,Call Drop,16,Yes
22366,113,2022-12-12 00:00:00,Slow Internet,53,Yes
22367,499,2023-06-05 00:00:00,No Signal,19,Yes
22368,377,2024-02-17 00:00:00,Call Drop,47,Yes
22369,359,2023-09-29 00:00:00,Slow Internet,32,Yes
22370,383,2024-06-01 00:00:00,Slow Internet,70,Yes
22371,44,2024-04-12 00:00:00,Slow Internet,70,Yes
22372,365,2023-09-16 00:00:00,No Signal,61,Yes
22373,413,2023-05-13 00:00:00,Slow Internet,5,Yes
22374,365,2022-11-24 00:00:00,Slow Internet,59,Yes
22375,110,2022-11-26 00:00:00,Slow Internet,2,Yes
22376,111,2023-07-20 00:00:00,Call Drop,2,Yes
22377,223,2023-03-03 00:00:00,Call Drop,3,Yes
22378,386,2023-03-19 00:00:00,Call Drop,70,Yes
22379,390,2023-08-24 00:00:00,Slow Internet,43,Yes
22380,265,2022-04-05 00:00:00,Slow Internet,5,Yes
22381,271,2024-05-20 00:00:00,No Signal,50,Yes
22382,212,2024-02-01 00:00:00,Slow Internet,10,Yes
22383,496,2023-03-27 00:00:00,No Signal,27,Yes
22384,314,2022-11-13 00:00:00,Slow Internet,24,Yes
22385,258,2023-05-02 00:00:00,No Signal,22,Yes
22386,387,2023-11-09 00:00:00,Call Drop,3,Yes
22387,247,2024-01-09 00:00:00,Slow Internet,16,Yes
22388,436,2023-10-10 00:00:00,No Signal,30,Yes
22389,55,2024-06-14 00:00:00,Call Drop,43,Yes
22390,309,2023-07-31 00:00:00,Call Drop,4,Yes
22391,350,2022-01-05 00:00:00,Slow Internet,40,No
22392,72,2023-09-24 00:00:00,No Signal,16,Yes
22393,296,2023-01-06 00:00:00,No Signal,16,Yes
22394,213,2024-01-01 00:00:00,No Signal,66,No
22395,295,2024-05-26 00:00:00,Call Drop,55,Yes
22396,171,2023-07-09 00:00:00,No Signal,20,Yes
22397,246,2022-07-07 00:00:00,Call Drop,51,Yes
22398,141,2022-01-26 00:00:00,No Signal,57,Yes
22399,104,2024-02-18 00:00:00,Call Drop,51,Yes
22400,105,2022-06-11 00:00:00,Slow Internet,18,Yes
22401,240,2024-01-15 00:00:00,Call Drop,59,Yes
22402,421,2022-05-10 00:00:00,No Signal,28,Yes
22403,311,2023-06-17 00:00:00,Call Drop,69,No
22404,416,2024-06-01 00:00:00,No Signal,28,Yes
22405,398,2023-02-14 00:00:00,Slow Internet,13,Yes
22406,321,2023-10-02 00:00:00,Call Drop,6,Yes
22407,411,2023-08-11 00:00:00,Slow Internet,29,Yes
22408,280,2022-03-14 00:00:00,Call Drop,9,No
22409,371,2022-08-21 00:00:00,Call Drop,29,Yes
22410,369,2024-05-04 00:00:00,Slow Internet,38,Yes
22411,22,2022-04-16 00:00:00,Slow Internet,65,Yes
22412,78,2022-01-09 00:00:00,Call Drop,56,Yes
22413,301,2023-09-23 00:00:00,Call Drop,30,Yes
22414,392,2022-02-19 00:00:00,Call Drop,59,Yes
22415,475,2023-06-06 00:00:00,Slow Internet,58,Yes
22416,195,2023-09-17 00:00:00,No Signal,10,Yes
22417,320,2023-03-18 00:00:00,Slow Internet,21,Yes
22418,353,2024-02-17 00:00:00,Call Drop,56,Yes
22419,371,2023-08-13 00:00:00,Call Drop,26,Yes
22420,431,2022-02-05 00:00:00,Slow Internet,15,Yes
22421,21,2022-07-21 00:00:00,Call Drop,35,Yes
22422,160,2024-04-03 00:00:00,Call Drop,15,Yes
22423,232,2022-04-28 00:00:00,Call Drop,6,No
22424,361,2023-12-03 00:00:00,Call Drop,28,No
22425,301,2024-01-24 00:00:00,Call Drop,63,Yes
22426,44,2024-03-15 00:00:00,No Signal,29,Yes
22427,297,2022-06-18 00:00:00,Slow Internet,48,No
22428,352,2023-05-27 00:00:00,Slow Internet,63,Yes
22429,180,2022-08-18 00:00:00,Slow Internet,58,Yes
22430,472,2023-07-14 00:00:00,No Signal,21,Yes
22431,395,2022-05-30 00:00:00,No Signal,22,Yes
22432,101,2024-05-04 00:00:00,Slow Internet,27,Yes
22433,115,2022-07-27 00:00:00,Slow Internet,57,Yes
22434,213,2022-03-02 00:00:00,Slow Internet,10,Yes
22435,18,2024-04-22 00:00:00,Call Drop,22,Yes
22436,395,2022-04-27 00:00:00,No Signal,44,Yes
22437,27,2022-08-27 00:00:00,No Signal,28,No
22438,427,2024-06-01 00:00:00,Call Drop,50,Yes
22439,358,2024-05-16 00:00:00,No Signal,51,Yes
22440,449,2022-02-17 00:00:00,Slow Internet,1,Yes
22441,438,2023-03-24 00:00:00,No Signal,34,Yes
22442,285,2024-01-27 00:00:00,Call Drop,35,Yes
22443,149,2023-04-13 00:00:00,Slow Internet,61,Yes
22444,285,2022-10-20 00:00:00,No Signal,30,No
22445,137,2023-03-01 00:00:00,Slow Internet,68,Yes
22446,189,2023-06-01 00:00:00,No Signal,40,Yes
22447,190,2023-09-04 00:00:00,Slow Internet,65,Yes
22448,199,2022-07-24 00:00:00,Call Drop,37,Yes
22449,102,2022-06-29 00:00:00,Call Drop,64,Yes
22450,479,2023-06-13 00:00:00,No Signal,1,Yes
22451,91,2022-03-31 00:00:00,No Signal,15,Yes
22452,490,2023-05-15 00:00:00,Slow Internet,13,Yes
22453,224,2022-04-18 00:00:00,Call Drop,29,No
22454,5,2022-07-09 00:00:00,Slow Internet,55,Yes
22455,353,2022-06-29 00:00:00,Call Drop,45,Yes
22456,15,2024-01-31 00:00:00,Slow Internet,4,Yes
22457,441,2024-02-02 00:00:00,Slow Internet,64,Yes
22458,5,2022-01-20 00:00:00,Slow Internet,15,Yes
22459,404,2022-12-25 00:00:00,No Signal,48,Yes
22460,230,2023-09-01 00:00:00,Call Drop,56,Yes
22461,357,2024-01-04 00:00:00,No Signal,70,Yes
22462,337,2023-10-18 00:00:00,No Signal,15,Yes
22463,114,2022-01-07 00:00:00,Slow Internet,39,Yes
22464,4,2024-05-11 00:00:00,Call Drop,69,Yes
22465,184,2022-11-18 00:00:00,No Signal,60,Yes
22466,213,2022-09-25 00:00:00,Slow Internet,44,Yes
22467,247,2023-03-03 00:00:00,Call Drop,43,Yes
22468,34,2022-10-23 00:00:00,Call Drop,4,Yes
22469,296,2023-05-28 00:00:00,No Signal,50,Yes
22470,453,2023-07-24 00:00:00,Slow Internet,39,Yes
22471,196,2023-01-22 00:00:00,No Signal,54,Yes
22472,406,2022-09-21 00:00:00,Call Drop,23,Yes
22473,127,2022-03-31 00:00:00,No Signal,60,Yes
22474,142,2023-05-03 00:00:00,Slow Internet,35,Yes
22475,452,2023-08-10 00:00:00,Call Drop,54,Yes
22476,136,2024-05-02 00:00:00,Slow Internet,58,Yes
22477,128,2022-09-18 00:00:00,Slow Internet,62,Yes
22478,323,2023-05-03 00:00:00,Call Drop,48,Yes
22479,174,2024-03-04 00:00:00,Slow Internet,7,No
22480,413,2022-12-07 00:00:00,Slow Internet,45,No
22481,218,2022-11-25 00:00:00,Slow Internet,13,Yes
22482,114,2023-02-05 00:00:00,Call Drop,53,Yes
22483,375,2022-12-23 00:00:00,Slow Internet,39,Yes
22484,350,2024-01-25 00:00:00,No Signal,18,Yes
22485,12,2023-05-14 00:00:00,No Signal,22,Yes
22486,463,2024-04-13 00:00:00,Slow Internet,36,No
22487,244,2023-03-11 00:00:00,No Signal,53,Yes
22488,52,2022-04-29 00:00:00,No Signal,3,Yes
22489,186,2022-02-16 00:00:00,Call Drop,62,Yes
22490,233,2022-06-17 00:00:00,Slow Internet,29,Yes
22491,2,2022-12-14 00:00:00,Call Drop,8,No
22492,1,2023-05-19 00:00:00,Slow Internet,46,Yes
22493,239,2023-06-23 00:00:00,No Signal,56,Yes
22494,55,2022-10-23 00:00:00,Call Drop,49,Yes
22495,495,2023-05-28 00:00:00,Call Drop,43,Yes
22496,220,2022-06-23 00:00:00,No Signal,10,Yes
22497,104,2023-01-30 00:00:00,No Signal,13,Yes
22498,355,2023-11-10 00:00:00,Slow Internet,57,Yes
22499,418,2023-06-14 00:00:00,Slow Internet,2,No
22500,448,2023-08-26 00:00:00,No Signal,65,Yes
22501,324,2022-10-30 00:00:00,No Signal,42,Yes
22502,338,2022-07-21 00:00:00,Call Drop,58,Yes
22503,396,2023-06-17 00:00:00,Call Drop,10,Yes
22504,306,2022-06-05 00:00:00,Slow Internet,63,Yes
22505,277,2024-06-15 00:00:00,Call Drop,71,Yes
22506,10,2022-01-14 00:00:00,No Signal,61,Yes
22507,341,2022-01-20 00:00:00,No Signal,1,Yes
22508,104,2024-01-26 00:00:00,No Signal,26,Yes
22509,345,2024-06-07 00:00:00,No Signal,5,Yes
22510,370,2023-04-02 00:00:00,Slow Internet,35,Yes
22511,465,2022-06-22 00:00:00,No Signal,13,Yes
22512,371,2023-03-21 00:00:00,No Signal,27,Yes
22513,198,2022-05-02 00:00:00,No Signal,12,Yes
22514,14,2023-05-12 00:00:00,No Signal,50,No
22515,485,2022-07-03 00:00:00,Slow Internet,59,Yes
22516,168,2024-03-30 00:00:00,Slow Internet,31,Yes
22517,360,2023-08-03 00:00:00,Call Drop,69,Yes
22518,338,2024-03-15 00:00:00,Slow Internet,37,Yes
22519,30,2024-04-29 00:00:00,Slow Internet,2,No
22520,457,2023-11-02 00:00:00,Slow Internet,71,No
22521,14,2022-02-18 00:00:00,Call Drop,65,Yes
22522,238,2022-06-30 00:00:00,No Signal,3,Yes
22523,436,2024-03-17 00:00:00,Call Drop,20,No
22524,366,2023-01-29 00:00:00,No Signal,2,Yes
22525,401,2023-01-28 00:00:00,Slow Internet,42,Yes
22526,62,2022-12-14 00:00:00,No Signal,43,Yes
22527,482,2023-04-21 00:00:00,Call Drop,21,Yes
22528,110,2022-05-21 00:00:00,No Signal,45,Yes
22529,406,2023-06-14 00:00:00,No Signal,20,No
22530,309,2023-10-14 00:00:00,Slow Internet,43,Yes
22531,160,2023-08-07 00:00:00,No Signal,50,Yes
22532,332,2023-04-16 00:00:00,No Signal,43,Yes
22533,55,2024-01-24 00:00:00,Slow Internet,24,Yes
22534,249,2024-02-12 00:00:00,Call Drop,60,Yes
22535,464,2022-09-20 00:00:00,Slow Internet,32,Yes
22536,256,2022-05-23 00:00:00,No Signal,5,Yes
22537,22,2023-12-08 00:00:00,Slow Internet,2,Yes
22538,422,2022-05-26 00:00:00,Slow Internet,26,Yes
22539,434,2022-10-21 00:00:00,No Signal,25,Yes
22540,103,2023-06-22 00:00:00,Call Drop,50,Yes
22541,450,2023-05-24 00:00:00,Slow Internet,39,Yes
22542,301,2023-02-26 00:00:00,Call Drop,11,Yes
22543,375,2023-07-25 00:00:00,Slow Internet,63,Yes
22544,264,2023-07-18 00:00:00,No Signal,68,Yes
22545,236,2023-02-21 00:00:00,No Signal,18,Yes
22546,321,2023-10-23 00:00:00,Slow Internet,28,Yes
22547,233,2022-04-17 00:00:00,Slow Internet,42,No
22548,168,2022-11-14 00:00:00,Slow Internet,60,Yes
22549,233,2022-02-28 00:00:00,No Signal,22,Yes
22550,5,2022-09-15 00:00:00,Slow Internet,40,Yes
22551,45,2024-03-03 00:00:00,No Signal,62,Yes
22552,46,2023-03-01 00:00:00,Slow Internet,3,Yes
22553,164,2023-06-15 00:00:00,No Signal,71,Yes
22554,401,2022-06-15 00:00:00,Slow Internet,63,No
22555,169,2022-01-25 00:00:00,Call Drop,20,Yes
22556,414,2022-01-04 00:00:00,Call Drop,71,No
22557,436,2022-01-03 00:00:00,No Signal,71,No
22558,335,2023-02-22 00:00:00,Slow Internet,26,Yes
22559,404,2022-12-28 00:00:00,Call Drop,41,Yes
22560,164,2023-01-04 00:00:00,Slow Internet,3,Yes
22561,256,2023-06-23 00:00:00,Slow Internet,43,Yes
22562,66,2024-05-29 00:00:00,Slow Internet,17,Yes
22563,429,2022-12-12 00:00:00,Call Drop,53,Yes
22564,260,2024-01-01 00:00:00,No Signal,52,Yes
22565,434,2024-06-15 00:00:00,Call Drop,33,Yes
22566,88,2022-02-13 00:00:00,No Signal,60,Yes
22567,240,2023-12-25 00:00:00,Call Drop,68,Yes
22568,311,2023-07-18 00:00:00,Slow Internet,56,Yes
22569,59,2022-06-02 00:00:00,Slow Internet,64,No
22570,170,2022-07-21 00:00:00,Slow Internet,8,Yes
22571,258,2022-11-17 00:00:00,Call Drop,69,Yes
22572,46,2023-04-09 00:00:00,Call Drop,33,No
22573,2,2022-01-11 00:00:00,No Signal,25,Yes
22574,434,2023-08-03 00:00:00,Call Drop,71,Yes
22575,129,2022-08-15 00:00:00,No Signal,7,Yes
22576,269,2023-09-25 00:00:00,Call Drop,59,Yes
22577,326,2022-11-29 00:00:00,Slow Internet,33,No
22578,278,2023-04-14 00:00:00,Call Drop,41,Yes
22579,17,2022-01-15 00:00:00,Slow Internet,33,Yes
22580,187,2022-02-26 00:00:00,Call Drop,29,Yes
22581,497,2022-11-26 00:00:00,No Signal,39,Yes
22582,342,2022-03-05 00:00:00,Call Drop,57,Yes
22583,491,2022-08-18 00:00:00,Slow Internet,64,Yes
22584,326,2022-01-11 00:00:00,Call Drop,66,Yes
22585,116,2023-09-25 00:00:00,No Signal,9,Yes
22586,259,2022-08-12 00:00:00,No Signal,29,Yes
22587,366,2024-01-07 00:00:00,No Signal,28,Yes
22588,249,2023-09-29 00:00:00,No Signal,53,Yes
22589,198,2023-10-22 00:00:00,Call Drop,46,Yes
22590,337,2024-01-10 00:00:00,No Signal,39,Yes
22591,227,2023-06-26 00:00:00,Call Drop,58,Yes
22592,177,2023-05-21 00:00:00,Call Drop,54,Yes
22593,243,2023-06-06 00:00:00,Call Drop,6,Yes
22594,434,2022-02-23 00:00:00,No Signal,45,Yes
22595,357,2023-11-29 00:00:00,No Signal,40,Yes
22596,495,2023-12-20 00:00:00,Call Drop,23,Yes
22597,35,2024-02-06 00:00:00,Call Drop,42,Yes
22598,407,2022-06-06 00:00:00,Call Drop,38,No
22599,456,2023-10-03 00:00:00,Slow Internet,16,Yes
22600,135,2023-07-24 00:00:00,Slow Internet,47,Yes
22601,306,2023-02-09 00:00:00,No Signal,21,Yes
22602,10,2023-02-03 00:00:00,Slow Internet,21,Yes
22603,474,2023-12-08 00:00:00,Call Drop,25,Yes
22604,183,2023-02-07 00:00:00,Call Drop,61,Yes
22605,202,2024-06-18 00:00:00,No Signal,54,Yes
22606,19,2023-08-11 00:00:00,No Signal,60,Yes
22607,23,2022-03-30 00:00:00,Slow Internet,42,Yes
22608,95,2024-05-15 00:00:00,Call Drop,61,Yes
22609,64,2023-08-16 00:00:00,No Signal,32,Yes
22610,417,2022-07-05 00:00:00,No Signal,53,Yes
22611,450,2024-04-17 00:00:00,Slow Internet,44,Yes
22612,220,2024-02-19 00:00:00,No Signal,11,Yes
22613,96,2024-06-13 00:00:00,Slow Internet,47,Yes
22614,353,2022-03-20 00:00:00,Call Drop,60,Yes
22615,265,2022-05-25 00:00:00,Slow Internet,36,Yes
22616,381,2023-10-03 00:00:00,No Signal,60,Yes
22617,157,2022-01-14 00:00:00,Slow Internet,33,Yes
22618,207,2023-09-23 00:00:00,Slow Internet,42,Yes
22619,274,2022-01-02 00:00:00,Call Drop,13,Yes
22620,338,2023-05-31 00:00:00,Slow Internet,14,Yes
22621,246,2024-01-26 00:00:00,No Signal,58,Yes
22622,199,2022-03-07 00:00:00,No Signal,40,Yes
22623,462,2022-09-03 00:00:00,Call Drop,65,Yes
22624,285,2023-08-25 00:00:00,Call Drop,5,Yes
22625,498,2023-03-06 00:00:00,Call Drop,30,Yes
22626,372,2023-11-21 00:00:00,No Signal,45,Yes
22627,83,2023-07-26 00:00:00,Slow Internet,58,Yes
22628,317,2022-08-20 00:00:00,No Signal,39,Yes
22629,133,2023-03-12 00:00:00,No Signal,12,No
22630,105,2022-12-19 00:00:00,Call Drop,34,Yes
22631,370,2023-11-19 00:00:00,Call Drop,14,Yes
22632,237,2023-11-10 00:00:00,Slow Internet,38,Yes
22633,69,2023-01-18 00:00:00,Slow Internet,16,Yes
22634,184,2023-12-11 00:00:00,Slow Internet,61,Yes
22635,118,2022-03-01 00:00:00,Slow Internet,59,Yes
22636,180,2023-04-15 00:00:00,No Signal,67,Yes
22637,271,2023-02-15 00:00:00,Slow Internet,11,Yes
22638,90,2022-03-24 00:00:00,No Signal,11,Yes
22639,88,2022-03-15 00:00:00,No Signal,16,Yes
22640,83,2022-11-07 00:00:00,Slow Internet,38,No
22641,20,2023-03-30 00:00:00,Slow Internet,30,Yes
22642,107,2022-01-26 00:00:00,No Signal,41,Yes
22643,329,2023-03-02 00:00:00,Call Drop,1,No
22644,348,2023-01-12 00:00:00,Slow Internet,38,Yes
22645,272,2022-08-31 00:00:00,Call Drop,60,Yes
22646,331,2024-04-14 00:00:00,No Signal,19,Yes
22647,98,2023-09-20 00:00:00,Call Drop,59,Yes
22648,409,2022-11-19 00:00:00,No Signal,68,Yes
22649,232,2022-06-29 00:00:00,Call Drop,10,Yes
22650,375,2024-02-13 00:00:00,Call Drop,17,Yes
22651,57,2023-09-18 00:00:00,Call Drop,29,Yes
22652,149,2022-09-23 00:00:00,No Signal,6,Yes
22653,389,2023-07-04 00:00:00,No Signal,66,Yes
22654,459,2023-01-15 00:00:00,No Signal,63,Yes
22655,235,2022-03-18 00:00:00,Slow Internet,31,No
22656,137,2023-09-06 00:00:00,No Signal,25,Yes
22657,267,2023-06-08 00:00:00,Slow Internet,21,No
22658,229,2024-03-24 00:00:00,No Signal,16,Yes
22659,361,2022-02-18 00:00:00,Slow Internet,4,Yes
22660,321,2022-09-11 00:00:00,Call Drop,46,Yes
22661,447,2024-05-08 00:00:00,Call Drop,8,Yes
22662,282,2023-01-15 00:00:00,No Signal,6,Yes
22663,202,2022-09-06 00:00:00,Slow Internet,53,Yes
22664,232,2022-03-13 00:00:00,Call Drop,64,Yes
22665,19,2023-03-23 00:00:00,Call Drop,51,Yes
22666,16,2023-05-21 00:00:00,Slow Internet,63,No
22667,493,2023-12-10 00:00:00,No Signal,6,Yes
22668,56,2022-09-10 00:00:00,Call Drop,62,Yes
22669,357,2024-05-19 00:00:00,No Signal,33,Yes
22670,114,2022-10-26 00:00:00,No Signal,2,Yes
22671,489,2024-01-04 00:00:00,Slow Internet,41,No
22672,68,2022-03-01 00:00:00,Slow Internet,16,Yes
22673,78,2022-12-23 00:00:00,Call Drop,59,Yes
22674,30,2022-06-06 00:00:00,Slow Internet,9,Yes
22675,7,2022-12-08 00:00:00,Call Drop,69,Yes
22676,396,2024-06-12 00:00:00,Call Drop,10,Yes
22677,152,2022-07-21 00:00:00,Call Drop,7,No
22678,487,2024-02-18 00:00:00,No Signal,66,Yes
22679,363,2022-02-04 00:00:00,No Signal,20,No
22680,22,2024-02-06 00:00:00,Slow Internet,63,Yes
22681,431,2023-06-19 00:00:00,Slow Internet,4,Yes
22682,30,2023-04-01 00:00:00,Call Drop,28,Yes
22683,444,2022-06-14 00:00:00,Call Drop,35,Yes
22684,167,2022-01-28 00:00:00,No Signal,2,Yes
22685,148,2023-01-07 00:00:00,No Signal,41,Yes
22686,410,2024-05-12 00:00:00,Call Drop,28,Yes
22687,49,2022-11-10 00:00:00,Call Drop,1,Yes
22688,325,2023-07-19 00:00:00,Slow Internet,27,Yes
22689,488,2022-10-11 00:00:00,Call Drop,67,Yes
22690,298,2022-10-25 00:00:00,Call Drop,39,Yes
22691,262,2023-04-20 00:00:00,Call Drop,40,Yes
22692,181,2023-08-20 00:00:00,No Signal,28,Yes
22693,290,2022-12-15 00:00:00,No Signal,24,Yes
22694,122,2023-09-28 00:00:00,Slow Internet,51,Yes
22695,124,2023-03-21 00:00:00,Slow Internet,56,Yes
22696,453,2022-07-26 00:00:00,Slow Internet,26,Yes
22697,266,2023-02-21 00:00:00,Call Drop,52,Yes
22698,28,2023-03-15 00:00:00,Call Drop,6,Yes
22699,259,2022-06-14 00:00:00,No Signal,59,Yes
22700,77,2023-07-13 00:00:00,Call Drop,12,Yes
22701,432,2023-02-24 00:00:00,Call Drop,63,Yes
22702,367,2023-01-06 00:00:00,No Signal,36,Yes
22703,194,2023-10-30 00:00:00,Slow Internet,9,Yes
22704,382,2022-09-23 00:00:00,Call Drop,67,Yes
22705,35,2022-10-06 00:00:00,No Signal,29,Yes
22706,436,2023-04-27 00:00:00,No Signal,71,Yes
22707,114,2023-06-01 00:00:00,Slow Internet,8,Yes
22708,62,2022-03-23 00:00:00,No Signal,43,Yes
22709,52,2022-04-29 00:00:00,Slow Internet,35,Yes
22710,116,2024-02-13 00:00:00,Slow Internet,22,Yes
22711,47,2023-09-29 00:00:00,Slow Internet,66,Yes
22712,438,2022-10-30 00:00:00,Slow Internet,21,Yes
22713,412,2022-08-03 00:00:00,Slow Internet,71,No
22714,101,2022-01-28 00:00:00,No Signal,41,Yes
22715,279,2024-02-20 00:00:00,Call Drop,41,Yes
22716,107,2023-05-13 00:00:00,Slow Internet,49,Yes
22717,471,2023-06-21 00:00:00,Slow Internet,4,Yes
22718,35,2023-06-03 00:00:00,Call Drop,65,Yes
22719,489,2022-07-13 00:00:00,Call Drop,10,Yes
22720,359,2023-08-15 00:00:00,Slow Internet,67,Yes
22721,375,2023-03-18 00:00:00,Call Drop,10,No
22722,288,2024-04-13 00:00:00,Slow Internet,17,Yes
22723,2,2022-02-05 00:00:00,No Signal,67,Yes
22724,239,2022-09-15 00:00:00,Call Drop,53,Yes
22725,492,2022-04-23 00:00:00,Call Drop,35,Yes
22726,368,2022-10-21 00:00:00,No Signal,4,Yes
22727,378,2023-12-15 00:00:00,Call Drop,68,Yes
22728,272,2022-01-14 00:00:00,No Signal,11,Yes
22729,144,2023-10-29 00:00:00,Slow Internet,44,Yes
22730,435,2023-08-20 00:00:00,Call Drop,60,Yes
22731,451,2022-05-20 00:00:00,Call Drop,70,Yes
22732,92,2023-01-06 00:00:00,No Signal,62,Yes
22733,221,2023-03-03 00:00:00,Slow Internet,32,Yes
22734,54,2022-04-07 00:00:00,Slow Internet,46,No
22735,404,2023-11-28 00:00:00,No Signal,23,Yes
22736,228,2023-05-03 00:00:00,Call Drop,37,Yes
22737,33,2022-12-08 00:00:00,Call Drop,58,Yes
22738,214,2024-05-19 00:00:00,No Signal,43,Yes
22739,136,2023-05-07 00:00:00,No Signal,15,Yes
22740,248,2023-05-15 00:00:00,No Signal,67,Yes
22741,495,2023-03-08 00:00:00,Call Drop,2,Yes
22742,408,2022-07-08 00:00:00,No Signal,71,Yes
22743,53,2022-03-23 00:00:00,Slow Internet,5,Yes
22744,64,2024-03-22 00:00:00,No Signal,53,Yes
22745,314,2022-06-29 00:00:00,Slow Internet,45,Yes
22746,374,2024-06-16 00:00:00,Slow Internet,41,Yes
22747,37,2024-05-10 00:00:00,No Signal,63,Yes
22748,212,2023-02-19 00:00:00,Slow Internet,32,Yes
22749,12,2022-04-15 00:00:00,Call Drop,2,Yes
22750,468,2023-01-16 00:00:00,No Signal,10,Yes
22751,84,2023-12-23 00:00:00,Call Drop,43,Yes
22752,388,2022-11-25 00:00:00,Call Drop,43,Yes
22753,94,2022-09-06 00:00:00,Slow Internet,67,Yes
22754,415,2022-03-13 00:00:00,Call Drop,23,Yes
22755,342,2023-11-04 00:00:00,Call Drop,60,Yes
22756,207,2022-05-13 00:00:00,No Signal,6,Yes
22757,38,2022-08-28 00:00:00,No Signal,13,Yes
22758,421,2022-03-19 00:00:00,Call Drop,21,Yes
22759,348,2023-07-24 00:00:00,Slow Internet,58,Yes
22760,203,2023-04-06 00:00:00,Slow Internet,28,No
22761,270,2022-05-05 00:00:00,No Signal,70,Yes
22762,75,2022-01-11 00:00:00,No Signal,8,No
22763,128,2023-04-13 00:00:00,No Signal,58,Yes
22764,329,2023-02-11 00:00:00,Slow Internet,40,Yes
22765,152,2022-01-27 00:00:00,No Signal,1,Yes
22766,10,2022-07-26 00:00:00,Call Drop,65,Yes
22767,38,2022-08-10 00:00:00,Slow Internet,10,Yes
22768,427,2022-11-08 00:00:00,Call Drop,60,Yes
22769,105,2023-01-17 00:00:00,No Signal,69,Yes
22770,165,2024-02-01 00:00:00,Slow Internet,20,Yes
22771,426,2022-11-11 00:00:00,No Signal,62,Yes
22772,32,2022-07-27 00:00:00,Slow Internet,13,Yes
22773,212,2023-09-13 00:00:00,No Signal,58,Yes
22774,14,2022-10-23 00:00:00,Slow Internet,37,Yes
22775,230,2023-02-06 00:00:00,Slow Internet,10,Yes
22776,132,2023-03-11 00:00:00,Slow Internet,3,No
22777,152,2023-07-27 00:00:00,Call Drop,34,Yes
22778,96,2022-05-02 00:00:00,No Signal,34,Yes
22779,10,2024-01-21 00:00:00,No Signal,30,Yes
22780,374,2022-04-16 00:00:00,Slow Internet,37,Yes
22781,363,2024-03-01 00:00:00,Call Drop,68,Yes
22782,16,2022-02-05 00:00:00,Slow Internet,34,Yes
22783,167,2023-07-04 00:00:00,No Signal,32,Yes
22784,96,2022-03-13 00:00:00,No Signal,58,Yes
22785,18,2023-07-22 00:00:00,Slow Internet,24,Yes
22786,409,2022-06-16 00:00:00,Slow Internet,9,Yes
22787,7,2022-08-09 00:00:00,Slow Internet,41,Yes
22788,184,2022-03-17 00:00:00,No Signal,24,Yes
22789,382,2023-12-23 00:00:00,Slow Internet,25,Yes
22790,245,2022-07-30 00:00:00,Slow Internet,36,Yes
22791,431,2022-08-16 00:00:00,No Signal,8,Yes
22792,371,2024-01-07 00:00:00,Slow Internet,59,Yes
22793,466,2023-03-29 00:00:00,Call Drop,35,Yes
22794,367,2024-02-05 00:00:00,No Signal,38,Yes
22795,82,2023-05-02 00:00:00,Slow Internet,32,Yes
22796,131,2023-10-30 00:00:00,Slow Internet,51,Yes
22797,129,2023-04-19 00:00:00,No Signal,28,Yes
22798,289,2024-05-24 00:00:00,No Signal,56,Yes
22799,455,2023-10-23 00:00:00,Call Drop,8,Yes
22800,74,2024-04-09 00:00:00,Slow Internet,41,Yes
22801,364,2024-03-01 00:00:00,Slow Internet,23,Yes
22802,59,2023-05-05 00:00:00,Slow Internet,54,Yes
22803,72,2023-01-11 00:00:00,No Signal,23,Yes
22804,160,2022-08-19 00:00:00,No Signal,32,No
22805,87,2023-12-03 00:00:00,No Signal,10,Yes
22806,401,2022-08-13 00:00:00,Slow Internet,35,Yes
22807,462,2023-04-20 00:00:00,Slow Internet,63,Yes
22808,17,2023-07-31 00:00:00,No Signal,67,Yes
22809,89,2023-09-12 00:00:00,Call Drop,36,Yes
